company_name,high,low,last_price,prev_close,change,percent_gain
Suzlon Energy,9.25,8.95,9.00,8.95,0.05,0.56
Shyam Metalics,301.90,294.45,298.65,297.00,1.65,0.56
Patanjali Foods,965.00,940.10,954.50,949.25,5.25,0.55
Avanti Feeds,391.00,386.00,387.70,385.60,2.1,0.54
Amara Raja Batt,595.60,587.40,591.50,588.30,3.2,0.54
Ratnamani Metal,"2,250.00","2,193.95","2,220.70","2,208.70",12,0.54
Avenue Supermar,"3,510.00","3,446.05","3,458.60","3,440.90",17.7,0.51
Grindwell Norto,"2,149.15","2,095.05","2,141.20","2,130.30",10.9,0.51
Medplus Health,695.25,666.60,679.80,676.35,3.45,0.51
Delhivery,326.00,311.00,321.30,319.70,1.6,0.5
Varun Beverages,"1,351.00","1,297.55","1,310.50","1,304.10",6.4,0.49
SBI,554.50,545.50,549.75,547.10,2.65,0.48
Happiest Minds ,847.95,835.25,837.85,833.90,3.95,0.47
Tanla Platforms,622.00,606.25,613.95,611.05,2.9,0.47
Welspun Corp,206.70,200.35,203.85,202.90,0.95,0.47
Castrol,120.95,118.45,119.95,119.40,0.55,0.46
M&M,"1,380.00","1,360.00","1,373.05","1,366.70",6.35,0.46
MMTC Ltd,33.00,32.45,32.80,32.65,0.15,0.46
SJVN,32.70,32.00,32.45,32.30,0.15,0.46
MTAR Tech,"1,732.45","1,705.00","1,712.50","1,704.95",7.55,0.44
Jamna Auto,105.05,103.50,104.45,104.00,0.45,0.43
INDUS TOWERS,166.25,158.30,161.00,160.35,0.65,0.41
Tata Power,207.55,204.20,207.15,206.30,0.85,0.41
Tata Inv Corp,"2,250.00","2,218.05","2,227.90","2,219.15",8.75,0.39
Atul,"7,209.85","7,065.05","7,189.85","7,162.35",27.5,0.38
Amber Enterpris,"1,904.45","1,871.20","1,887.90","1,880.70",7.2,0.38
Hinduja Global,"1,301.70","1,293.05","1,297.85","1,293.00",4.85,0.38
APL Apollo,"1,199.00","1,182.00","1,184.15","1,179.75",4.4,0.37
Sun TV Network,461.55,454.55,459.35,457.65,1.7,0.37
CG Power ,319.45,315.00,316.45,315.30,1.15,0.36
Rattanindia Ent,43.25,42.10,42.50,42.35,0.15,0.35
Natco Pharma,534.00,527.95,530.70,528.85,1.85,0.35
Indoco Remedies,338.30,332.80,336.70,335.55,1.15,0.34
Borosil Renew,485.00,476.75,479.70,478.20,1.5,0.31
Canara Bank,297.80,292.00,295.65,294.75,0.9,0.31
HDFC AMC,"1,920.30","1,894.05","1,911.00","1,905.00",6,0.31
Timken,"2,940.05","2,802.30","2,918.90","2,909.90",9,0.31
Hindustan Aeron,"2,460.00","2,416.05","2,433.85","2,426.70",7.15,0.29
City Union Bank,160.35,155.15,159.80,159.35,0.45,0.28
Asian Paints,"2,784.00","2,744.30","2,765.60","2,758.05",7.55,0.27
Federal Bank,131.85,130.15,131.35,131.00,0.35,0.27
Persistent,"4,924.85","4,824.35","4,833.80","4,820.60",13.2,0.27
JK Paper,402.00,394.20,396.80,395.80,1,0.25
HDFC,"2,704.00","2,675.00","2,685.80","2,679.20",6.6,0.25
IOC,79.40,78.30,79.25,79.05,0.2,0.25
Hatsun Agro,881.30,875.20,878.10,876.00,2.1,0.24
